GEOID,tri
060372643011,68.293
060374025012,23.022
060374064021,44.43
060372623022,128.269
060372110005,22.405
060374070011,14.731
060372037202,35.157
060372162005,24.434
060372036002,28.775
060376200012,35.482
060376003022,39.825
060375427005,3.464
060376018012,7.616
060372407004,13.0
060375033014,46.733
060375353005,12.806
060372382004,12.961
060376008014,10.149
060372373002,13.266
060372377101,6.782
060372393201,9.592
060374085033,132.038
060375341022,6.403
060375326033,9.274
060971512014,92.266
060971541004,314.652
060971534032,24.207
060971526005,152.276
060971515031,389.338
060971543024,126.274
060971505004,227.453
060971534012,47.424
060971510001,13.784
060971533003,2.828
060971543043,289.137
060971525011,59.431
060971535011,12.083
060971528014,9.274
060971541002,15.716
060971508004,63.647
060971537062,36.359
060971538011,30.232
060971538012,10.909
060971502024,176.474
060971527011,116.808
060971515022,329.106
060971530052,3.742
060971515033,62.225
060971543023,125.204
060971518003,15.166
060971537043,118.924
060971537032,484.568
060971536002,134.885
060971535013,55.74
060971513091,192.016
060971537051,389.078
060971502023,230.083
060971535012,53.31
060971536004,220.077
060971543031,185.043
060971529062,7.28
060376009123,21.166
060375327002,13.191
060372373001,12.728
060375034013,38.341
060372422002,4.243
060372325002,12.207
060375013006,63.206
060374033031,35.679
060590874031,7.28
060590992394,4.0
060372288003,20.833
060377028011,19.079
060372343004,24.393
060372286001,11.832
060372264202,23.812
060372717021,25.199
060971537061,38.223
060971538013,13.528
060971538091,17.607
060971539031,46.605
060971540002,153.062
060376205211,6.0
060375702023,0.0
060376208004,32.711
060375432011,5.0
060375711021,8.66
060590994155,3.464
060375303012,46.936
060372043001,34.0
060375310002,48.031
060372643022,57.559
060372200004,14.526
060591103021,10.1
060590422012,104.652
060590626483,74.967
060590875053,2.828
060590524204,62.929
060590626102,2.0
060650438133,576.219
060650438134,546.653
060650444041,433.919
060650445221,57.341
060971542014,99.855
060971543021,320.404
060971501001,42.521
060971501002,197.909
060372411102,17.972
060372427004,4.243
060372294102,11.874
060372754002,11.747
060375333002,18.193
060372752001,13.82
060372322001,11.533
060375315023,34.886
060372036003,28.775
060372172002,21.378
060374825031,28.408
060372621003,167.932
060372015032,39.484
060371917201,33.211
060374816031,23.0
060371993001,124.314
060371972001,162.699
060374049013,24.021
060371912031,47.159
060371918202,33.332
060371832203,105.891
060374039012,32.512
060374317005,31.953
060372270201,23.812
060375313024,45.343
060372347003,30.871
060372291001,16.462
060375015032,176.969
060372264201,23.431
060372717013,31.591
060971527022,18.358
060971526002,187.246
060971514011,314.517
060971537044,137.703
060971511001,89.8
060971535024,175.051
060971539011,198.217
060971513085,2.236
060971505003,256.375
060971536001,31.78
060971530051,6.083
060971514024,14.177
060374301013,119.766
060371417003,175.676
060371835202,62.097
060374608002,272.819
060373020023,58.472
060373114001,15.843
060379800191,340.282
060379800311,1.732
060371393013,7.937
060371224202,31.48
060371230102,31.48
060371134211,24.94
060371312003,24.637
060371174041,59.33
060379009002,0.0
060371331002,18.574
060650496003,18.166
060659404002,13.565
060650414094,183.758
060650427261,176.017
060650432393,342.605
060650432573,458.007
060371081031,119.704
060371061142,75.053
060650432793,130.119
060650445162,42.837
060650488002,10.149
060650509001,38.288
060730208103,147.77
060710109011,210.953
060971502033,14.457
060379200261,59.489
060379105012,21.354
060375759023,0.0
060375764022,19.975
060710109013,201.97
060710110012,168.621
060710112041,201.092
060710112061,231.378
060710112062,151.374
060710114042,212.822
060710108024,432.008
060710121012,47.191
060710034033,47.159
060710056005,35.242
060710084042,71.084
060710086022,355.739
060371132311,205.132
060375751032,32.171
060375729003,10.863
060376099001,64.591
060372966001,52.688
060379001021,51.381
060375545161,8.367
060375703041,27.713
060375549001,8.367
060375700022,11.619
060971502042,15.395
060971502043,16.217
060971502021,175.057
060372126201,9.11
060372671004,28.39
060372087201,41.061
060372171002,20.64
060374055006,32.619
060374328023,12.042
060374816032,11.79
060371956003,89.404
060371914102,29.24
060374808032,35.1
060376033011,1.0
060375528003,11.045
060375412005,5.292
060376024022,3.464
060375338052,7.28
060375035021,38.91
060374609004,52.707
060375425022,3.464
060375416062,15.588
060376030052,9.381
060375026014,3.162
060376010023,24.474
060375355021,14.318
060376038013,7.746
060376203053,45.343
060376205214,15.264
060372226002,10.536
060372697004,31.969
060372182101,21.354
060374822012,58.966
060372124202,12.49
060374051013,24.021
060371864011,97.974
060371375022,57.533
060371284001,1.414
060373007011,189.874
060371210202,22.181
060379105052,51.672
060379107112,24.0
060375705024,0.0
060375527002,10.724
060375362002,0.0
060375416061,15.588
060372407002,13.0
060375318003,41.809
060379107151,45.76
060374339021,23.516
060379108132,165.215
060372140002,36.139
060379110012,84.64
060371957103,29.698
060373009012,238.267
060371247004,15.362
060379201021,170.678
060379201022,183.676
060371282101,8.185
060371318001,14.9
060379201162,204.548
060379201191,98.575
060379203381,60.959
060377022012,19.494
060371343031,15.78
060371348003,0.0
060371352012,18.921
060376009111,7.348
060376023022,0.0
060376025094,7.874
060374817111,25.278
060372717022,25.179
060372732002,34.191
060378003291,152.496
060372736001,19.672
060378003301,482.595
060372971101,53.009
060373021033,73.878
060373023021,19.875
060373101001,397.477
060373103004,212.76
060373109003,32.726
060373118011,41.449
060374010023,63.166
060374016011,166.289
060374027022,31.937
060374033211,191.079
060374034032,70.007
060374038012,41.0
060374043022,23.302
060374048012,17.692
060374065005,33.511
060374083011,27.911
060374012011,68.695
060374088001,23.345
060374303024,147.54
060374307212,39.912
060374307232,39.962
060374314001,22.694
060374320004,29.95
060374328012,10.909
060374334032,14.353
060374338014,9.22
060530106062,18.028
060530121002,101.568
060530102022,107.443
060374823032,27.641
060371066431,180.186
060372095101,41.134
060374087051,108.231
060375421062,28.566
060374608001,160.922
060375730041,17.436
060374610001,88.865
060375730044,17.436
060375763022,7.141
060377013043,62.849
060374631012,48.01
060377019022,36.892
060374640004,55.462
060377021023,38.262
060952529031,34.785
060952529104,7.416
060952521022,302.331
060952522012,207.793
060952505011,51.517
060952526052,17.607
060374803022,42.024
060374809012,32.326
060374822011,25.278
060374822013,58.966
060375001003,258.143
060371956001,89.404
060378002021,253.136
060372015012,61.303
060374021011,57.315
060371915001,31.496
060371853101,153.551
060377002001,225.444
060371894001,145.172
060371881003,82.11
060371814003,157.197
060374305021,162.77
060371251004,14.213
060374621001,56.009
060377021025,39.95
060375006004,13.229
060377021026,39.95
060377021027,39.95
060375015011,183.156
060375015043,88.521
060375024013,10.198
060990002031,45.431
060990036062,1.732
060375300032,81.32
060375303024,48.0
060375311012,51.108
060374616001,47.666
060371285001,0.0
060373022012,58.472
060371283032,1.414
060374603012,117.826
060371348005,0.0
060371134012,19.519
060371343061,22.76
060371197002,24.228
060371392001,27.037
060371235101,16.733
060371033001,114.162
060371114001,34.293
060373203006,37.51
060379200331,88.73
060379201123,74.867
060371152021,31.321
060379107061,35.917
060379105021,23.087
060379009001,5.196
060375752023,32.249
060375759022,0.0
060014333002,18.841
060014351033,118.566
060014352002,150.409
060376501021,8.66
060376039005,0.0
060375526012,11.358
060372717012,31.591
060372218202,16.31
060374073012,14.629
060372624001,125.551
060371945002,51.933
060378001021,252.418
060014415012,26.552
060014415223,11.705
060014403352,17.205
060014415231,10.63
060610220142,537.405
060610209084,12.247
060610203003,39.268
060610203001,161.997
060610220131,336.437
060610204021,225.845
060610212042,54.397
060610205022,78.0
060610211292,19.339
060610211092,60.91
060610210431,10.724
060610210035,20.372
060610226001,18.574
060610211233,30.463
060610211281,30.463
060610212031,23.302
060610238001,39.345
060014041012,31.048
060014059012,54.028
060014059022,36.318
060014095002,19.261
060610216042,127.562
060610210432,8.888
060610205023,73.736
060014054021,43.646
060014105001,23.537
060014251042,34.337
060014331041,36.946
060014418004,13.266
060014415241,10.583
060014419241,7.211
060014419242,17.776
060014419243,30.414
060014418003,13.266
060190027021,2.449
060190064024,474.03
060190046023,0.0
060014285002,1.414
060014403083,10.536
060014413024,10.488
060014419244,27.037
060014414014,11.0
060019820001,5.0
060019832001,6.403
060750308005,142.794
060371061122,75.333
060371902012,95.079
060371204003,19.774
060371210101,22.847
060371210102,21.84
060371904011,131.799
060371908011,57.28
060371941021,104.043
060371958042,66.97
060372073021,29.883
060372073022,29.883
060372085011,29.698
060372086203,35.114
060372094021,41.134
060371042011,83.475
060570009003,310.793
060570012065,128.984
060570012051,90.255
060570009001,278.225
060570012032,119.017
060570012043,340.792
060570001035,19.183
060570012053,3.742
060570012031,76.929
061110064004,68.978
061110073001,259.482
060371061131,78.128
060371061132,84.988
060371061141,78.128
060371210104,27.0
060371210201,23.917
060371210203,22.181
060730170402,31.875
060730170403,67.772
060730170412,53.357
060730170413,60.795
060730170414,52.602
060730170462,58.839
060730170472,83.427
060730170473,83.427
060730170481,67.772
061110049011,13.711
061110049021,11.576
061110049022,13.784
061110052042,93.931
061110002002,26.0
060730047002,43.162
060730048001,46.249
060730048003,46.022
060730049001,46.022
060374316001,26.211
060374316002,27.695
060374316003,27.695
060374317001,35.114
060374317002,28.566
060374317003,28.566
060730049002,36.469
060730049003,46.022
060730050001,36.469
060730170431,149.566
060730170483,97.268
060730170484,97.268
060730170491,111.162
060374610004,140.357
060374036002,141.827
060470004021,6.403
060730170501,87.419
060730173042,56.071
060730173043,60.762
061070003021,10.677
061070003016,0.0
061070024003,0.0
061070033005,6.325
060590993055,8.775
060590994083,7.0
060591100153,5.385
060590626412,66.28
060590626482,122.687
060590639043,4.123
060599901000,0.0
061110003022,321.274
060590762024,35.27
060374082111,58.523
060730173044,54.635
060730173051,15.811
060371957201,89.404
060372032002,17.176
060372063003,29.883
060372086202,35.114
060372133101,24.678
060372133102,24.678
060372167001,12.288
060372167002,16.971
060372167003,12.288
060372182203,20.809
060371882013,129.487
060371200101,17.117
060371200102,21.448
060371200201,16.971
060371203001,19.774
060371203002,21.142
060371203003,20.445
060374317004,27.695
060374318001,31.953
060374318002,38.341
060374318003,38.341
060374319001,26.019
060371203004,18.055
060371204001,21.142
060371891013,95.221
060371891023,155.506
060371892012,115.126
060372145023,36.139
060372247003,29.698
060372372013,6.0
060372398024,7.141
060730199052,72.457
060730200131,98.524
060730203041,183.644
060730212022,198.527
060730213022,354.103
060379005012,22.45
060379007011,21.142
060379108101,120.565
061110004002,92.185
061110004004,68.971
061110006001,86.377
060730170502,178.275
060730171041,63.992
060730171071,43.898
060371064032,67.298
060371065101,147.594
060371065201,63.875
060371065202,65.108
060374081412,82.006
060374086301,61.855
060374087241,52.773
060790125052,95.525
060790125021,56.701
060790125031,77.666
060790125032,36.083
060374027061,38.73
060374027063,38.73
060374028031,31.353
060952522021,215.4
060952523051,66.31
060730170224,56.187
061150401004,7.071
061150401005,0.0
060730100102,44.531
060730171072,47.212
061110006002,86.377
061110006003,56.965
061110006004,32.588
060730171081,69.699
060730171082,69.699
060730171083,138.917
060371066041,26.058
060371066042,45.935
060371066411,131.252
060371066422,92.271
060374024053,126.965
060374027051,43.532
060374027052,43.532
060374027062,35.327
060374037213,32.218
060374045041,23.302
060730170372,101.573
060372188001,20.149
060372221003,10.77
060372284201,9.95
060650403012,129.314
060910100004,561.077
060375027002,11.874
060371070101,59.093
060371070201,48.094
060371070202,44.855
060371081021,107.972
060390003007,2.828
060390005022,4.0
060390006022,2.828
060390006023,4.899
060371042012,83.475
060371043101,39.357
060371043102,33.407
060371043201,39.357
060374615022,77.775
060371044011,32.202
060371044012,33.287
060374615023,58.932
060373012051,180.242
060371045001,32.939
060371045002,38.91
060371046101,33.719
060373018021,26.344
060373024015,56.276
060710001131,86.827
060730096041,26.287
060378004062,291.036
060378004063,430.489
060378004084,335.042
060378004101,207.755
060378005041,430.153
061110074051,242.469
061110074053,151.324
061110074061,413.425
061110075091,250.488
061110075102,151.185
061110075111,163.994
061110075121,305.033
061110075141,150.157
061110076132,144.115
061110076141,279.136
061110076143,73.048
061119901000,0.0
061070024001,8.944
060730124023,25.298
060371081041,215.028
060371091001,24.739
060133640021,57.801
060590630091,20.0
060510001012,183.03
060510002008,554.031
060510002009,146.738
060510001013,180.605
060510001014,644.041
060371048101,66.272
060371046202,33.719
060371047011,49.85
060371048103,30.773
061110076061,117.733
061110077001,61.016
061110083043,253.415
061110083051,288.201
061110084011,62.153
061110008001,86.377
060730171084,67.335
060230110003,118.95
060230111001,216.52
060371091002,83.175
060371092001,91.619
060371092002,94.562
060371093001,25.159
060371093003,97.052
060371094001,34.293
060371094002,34.293
060371094003,31.241
060371095001,35.679
060371095002,34.641
060930007021,79.85
060930008002,69.692
060930009001,69.721
060371132111,151.671
060371132122,68.301
060610206041,12.45
060730173033,61.749
060730173041,55.127
060619900000,0.0
060374047011,23.812
060374047031,14.731
060230105014,60.2
060230105022,51.225
060230105023,17.804
060230107004,67.75
060110002002,1.414
060110001002,16.155
060110004003,30.067
060110003001,274.078
060110004002,4.796
060110005001,0.0
060110001001,3.317
060110005003,10.488
060390004001,1.732
060390005083,3.464
060390001042,215.142
060390010004,2.449
060390001043,83.493
060390005061,6.708
060390005081,0.0
060390005074,7.483
060390001044,280.177
060390001033,60.992
060390003003,2.828
060390005062,8.944
060230010004,62.849
060230012001,135.259
060230012003,13.675
061110015022,38.872
